contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,expiry,days_to_expiry,spot_price,moneyness,date_collected,day_of_week,month,volume_oi_ratio,bid_ask_spread,mid_price,last_mid_diff,delta,gamma,theta,vega
MSFT250718C00415000,2025-06-27 19:31:41+00:00,415.0,81.95,81.0,83.05,-2.2200012,-2.6375208,21.0,2309,0.5433395275878907,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.8367947694419567,2025-06-29 12:49:56.131543,6,6,0.00909090909090909,2.049999999999997,82.025,-0.07500000000000284,0.9403187176894396,0.001982409191197311,-0.24961794702269255,0.13064792717203902
MSFT250718C00420000,2025-06-27 19:54:50+00:00,420.0,77.3,75.95,78.2,-1.6499939,-2.0899227,54.0,8350,0.5238084729003907,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.8468766341340285,2025-06-29 12:49:56.131543,6,6,0.0064662914621003474,2.25,77.075,0.22499999999999432,0.9342421493704562,0.0022177495298484453,-0.25770556604127687,0.14090387449521846
MSFT250718C00425000,2025-06-27 18:49:09+00:00,425.0,72.5,71.85,73.2,-1.4899979,-2.0137827,18.0,2016,0.4950001672363281,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.8569584988261003,2025-06-29 12:49:56.131543,6,6,0.008924144769459593,1.3500000000000085,72.525,-0.025000000000005684,0.9307873592041711,0.002441549685862929,-0.25469871057061927,0.14659151479544347
MSFT250718C00430000,2025-06-27 19:25:14+00:00,430.0,66.68,66.95,68.15,-2.6299973,-3.7945423,20.0,5070,0.4635063415527344,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.867040363518172,2025-06-29 12:49:56.131543,6,6,0.003943995267205679,1.2000000000000028,67.55000000000001,-0.8700000000000045,0.9280601466254685,0.0026860623254576967,-0.24806845735539057,0.15101138343597073
MSFT250718C00435000,2025-06-27 19:09:05+00:00,435.0,61.98,62.05,64.35,-2.2999992,-3.5780947,23.0,4580,0.4924977508544922,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.8771222282102438,2025-06-29 12:49:56.131543,6,6,0.005020737830168085,2.299999999999997,63.199999999999996,-1.2199999999999989,0.8990233293200149,0.0032585884515994364,-0.3185108361041649,0.19465774402736127
MSFT250718C00440000,2025-06-27 19:54:50+00:00,440.0,57.02,57.1,58.45,-2.25,-3.796187,59.0,4077,0.4211483666992188,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.8872040929023156,2025-06-29 12:49:56.131543,6,6,0.014467876410004904,1.3500000000000014,57.775000000000006,-0.7550000000000026,0.9119395137984083,0.003444803466529567,-0.2597336299545457,0.17596953668104465
MSFT250718C00445000,2025-06-27 19:16:30+00:00,445.0,52.29,52.2,53.55,-2.5499992,-4.649889,155.0,1772,0.3963683410644532,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.8972859575943873,2025-06-29 12:49:56.131543,6,6,0.0874224478285392,1.3499999999999943,52.875,-0.5850000000000009,0.9037674942148919,0.003908729634058731,-0.2608945833159466,0.1879197866606064
MSFT250718C00450000,2025-06-27 19:07:04+00:00,450.0,46.99,46.85,48.4,-2.4099998,-4.8785424,71.0,6889,0.360235889892578,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.9073678222864592,2025-06-29 12:49:56.131543,6,6,0.010304789550072569,1.5499999999999972,47.625,-0.634999999999998,0.9007698678218601,0.0043985994580358,-0.24680669870851757,0.19219377432314533
MSFT250718C00455000,2025-06-27 19:46:58+00:00,455.0,42.4,41.7,43.45,-2.2799988,-5.1029515,124.0,2263,0.3327703442382813,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.9174496869785308,2025-06-29 12:49:56.131543,6,6,0.054770318021201414,1.75,42.575,-0.17500000000000426,0.8918096302216194,0.005069896673281504,-0.24371299091516185,0.2046358145772542
MSFT250718C00457500,2025-06-26 18:46:18+00:00,457.5,42.64,38.9,42.3,0.0,0.0,2.0,8,0.3682924499511719,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.9224906193245668,2025-06-29 12:49:56.131543,6,6,0.2222222222222222,3.3999999999999986,40.599999999999994,2.0400000000000063,0.8548552922294002,0.005622988233638117,-0.3091996364287019,0.2511874348402114
MSFT250718C00460000,2025-06-27 19:52:11+00:00,460.0,36.84,36.95,38.6,-2.8100014,-7.0870147,128.0,2897,0.3087227331542969,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.9275315516706026,2025-06-29 12:49:56.131543,6,6,0.04416839199447895,1.6499999999999986,37.775000000000006,-0.9350000000000023,0.878504001405457,0.005934960705455598,-0.24490258805731857,0.2222411003374268
MSFT250718C00462500,2025-06-26 19:55:55+00:00,462.5,37.26,34.05,36.7,0.0,0.0,2.0,40,0.3151923950195311,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.9325724840166384,2025-06-29 12:49:56.131543,6,6,0.04878048780487805,2.6500000000000057,35.375,1.884999999999998,0.8571410523634551,0.006500322316089237,-0.2707172644318156,0.24851267381406703
MSFT250718C00465000,2025-06-27 19:54:50+00:00,465.0,33.47,32.0,34.1,-1.199997,-3.461197,70.0,3076,0.2958444439697265,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.9376134163626744,2025-06-29 12:49:56.131543,6,6,0.022749431264218394,2.1000000000000014,33.05,0.4200000000000017,0.8533450393835262,0.0070488397467548545,-0.261095425023831,0.25294085075946016
MSFT250718C00467500,2025-06-27 19:09:22+00:00,467.5,30.43,30.15,31.4,-2.0699997,-6.3692303,4.0,29,0.2730785583496093,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.9426543487087105,2025-06-29 12:49:56.131543,6,6,0.13333333333333333,1.25,30.775,-0.34499999999999886,0.8519452999391581,0.007685252543767074,-0.24659531280544145,0.2545561917097775
MSFT250718C00470000,2025-06-27 19:54:30+00:00,470.0,27.8,28.35,29.0,-2.9500008,-9.593498,183.0,8166,0.2604444073486328,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.9476952810547462,2025-06-29 12:49:56.131543,6,6,0.022407248683727194,0.6499999999999986,28.675,-0.875,0.8414438275431455,0.008432394613598002,-0.2458327012735999,0.26638138861725674
MSFT250718C00472500,2025-06-27 19:59:02+00:00,472.5,26.21,25.4,26.6,-1.4400005,-5.207958,14.0,57,0.2473219799804687,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.952736213400782,2025-06-29 12:49:56.131543,6,6,0.2413793103448276,1.2000000000000028,26.0,0.21000000000000085,0.8299346032082625,0.009292611966373888,-0.2441781953903579,0.2787651232602688
MSFT250718C00475000,2025-06-27 19:52:25+00:00,475.0,23.23,22.6,25.35,-2.92,-11.166348,345.0,5324,0.2670971728515625,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.957777145746818,2025-06-29 12:49:56.131543,6,6,0.0647887323943662,2.75,23.975,-0.745000000000001,0.7877223242088345,0.009859463282846202,-0.2869753820303598,0.31941880859445243
MSFT250718C00477500,2025-06-27 19:54:54+00:00,477.5,21.7,20.65,23.15,-1.8699989,-7.9338098,6.0,91,0.2571790591430664,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.9628180780928538,2025-06-29 12:49:56.131543,6,6,0.06521739130434782,2.5,21.9,-0.1999999999999993,0.7688851340554278,0.01074953290844824,-0.28856154234723963,0.33532282557907556
MSFT250718C00480000,2025-06-27 19:50:00+00:00,480.0,18.1,19.55,19.85,-3.6299992,-16.705013,236.0,8689,0.2173540179443359,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.9678590104388896,2025-06-29 12:49:56.131543,6,6,0.02715765247410817,0.3000000000000007,19.700000000000003,-1.6000000000000014,0.7739876250252576,0.012560632557381284,-0.24972995355372124,0.3311441630460955
MSFT250718C00482500,2025-06-27 19:54:50+00:00,482.5,17.6,17.45,17.75,-2.0,-10.204082,26.0,249,0.2093584924316406,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.9728999427849256,2025-06-29 12:49:56.131543,6,6,0.104,0.3000000000000007,17.6,0.0,0.7476842295039962,0.013849379970605862,-0.2528285448532451,0.35168903928563955
MSFT250718C00485000,2025-06-27 19:59:58+00:00,485.0,15.45,15.45,15.7,-1.920001,-11.053546,387.0,5220,0.2011798632812499,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.9779408751309616,2025-06-29 12:49:56.131543,6,6,0.07412373108599885,0.25,15.575,-0.125,0.7179677978820497,0.015246084517097755,-0.2544742329919922,0.372032389768098
MSFT250718C00487500,2025-06-27 19:46:57+00:00,487.5,13.36,13.5,13.75,-2.0700006,-13.415429,193.0,231,0.193794683227539,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.9829818074769974,2025-06-29 12:49:56.131543,6,6,0.8318965517241379,0.25,13.625,-0.26500000000000057,0.6835530799015457,0.01667652682938817,-0.2555257030063753,0.3919993841980163
MSFT250718C00490000,2025-06-27 19:59:49+00:00,490.0,11.93,11.7,11.95,-1.4499998,-10.837069,447.0,6662,0.1880574359130859,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.9880227398230332,2025-06-29 12:49:56.131543,6,6,0.06708689779378658,0.25,11.825,0.10500000000000043,0.6437326786635061,0.017997866391553635,-0.256508573527302,0.4105343057046481
MSFT250718C00492500,2025-06-27 19:57:54+00:00,492.5,10.21,10.0,10.2,-1.5900002,-13.474578,92.0,600,0.1812826013183593,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.9930636721690692,2025-06-29 12:49:56.131543,6,6,0.15307820299500832,0.1999999999999993,10.1,0.11000000000000121,0.6003596310634743,0.01934616192606814,-0.25356375649727514,0.42539155435610654
MSFT250718C00495000,2025-06-27 19:59:53+00:00,495.0,8.54,8.45,8.65,-1.4399996,-14.428854,2642.0,5164,0.1765829412841797,True,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,0.998104604515105,2025-06-29 12:49:56.131543,6,6,0.5115198451113262,0.20000000000000107,8.55,-0.010000000000001563,0.5520599328748453,0.020338711245531625,-0.24996671979866855,0.4356222936053137
MSFT250718C00500000,2025-06-27 19:58:10+00:00,500.0,5.95,5.85,5.95,-1.1000004,-15.602842,6538.0,13475,0.1679770703125,False,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,1.0081864692071767,2025-06-29 12:49:56.131543,6,6,0.48515880083110713,0.10000000000000053,5.9,0.04999999999999982,0.4467745554138057,0.02137237492057147,-0.23270405683326512,0.4354524184012585
MSFT250718C00505000,2025-06-27 19:59:49+00:00,505.0,3.94,3.8,3.95,-1.06,-21.199999,1140.0,6502,0.1634605139160156,False,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,1.0182683338992486,2025-06-29 12:49:56.131543,6,6,0.17530370598185452,0.15000000000000036,3.875,0.06499999999999995,0.3399332745779598,0.020351820392523614,-0.2057637076750565,0.40350975793667293
MSFT250718C00510000,2025-06-27 19:59:40+00:00,510.0,2.45,2.0,2.84,-0.79999995,-24.615383,3417.0,26024,0.1698081066894531,False,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,1.0283501985913204,2025-06-29 12:49:56.131543,6,6,0.13129682997118156,0.8399999999999999,2.42,0.03000000000000025,0.25555615317853075,0.017189800920908396,-0.183978245957568,0.35405211013205273
MSFT250718C00515000,2025-06-27 19:54:23+00:00,515.0,1.32,1.44,1.49,-0.66999996,-33.66834,915.0,2664,0.157662232055664,False,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,1.038432063283392,2025-06-29 12:49:56.131543,6,6,0.3433395872420263,0.050000000000000044,1.4649999999999999,-0.1449999999999998,0.1612871689023379,0.014086048680438916,-0.1287305131570013,0.26937344217012
MSFT250718C00520000,2025-06-27 19:56:45+00:00,520.0,0.85,0.84,0.89,-0.37,-30.32787,431.0,7080,0.1579674047851562,False,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,1.0485139279754638,2025-06-29 12:49:56.131543,6,6,0.06086710916537212,0.050000000000000044,0.865,-0.015000000000000013,0.10336120813585409,0.010333331309011306,-0.0937845179020916,0.19799114062035225
MSFT250718C00525000,2025-06-27 19:42:44+00:00,525.0,0.51,0.49,0.53,-0.25,-32.894737,59.0,1152,0.1596763720703125,False,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,1.0585957926675356,2025-06-29 12:49:56.131543,6,6,0.05117085862966175,0.040000000000000036,0.51,0.0,0.0644304046903854,0.007160954715522306,-0.06582640699055665,0.13869139112276116
MSFT250718C00530000,2025-06-27 19:51:11+00:00,530.0,0.28,0.29,0.32,-0.19,-40.42553,1093.0,323,0.1626060302734375,False,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,1.0686776573596073,2025-06-29 12:49:56.131543,6,6,3.373456790123457,0.030000000000000027,0.305,-0.024999999999999967,0.039792323579689697,0.004791616229180503,-0.04535102596541025,0.09450539354062598
MSFT250718C00535000,2025-06-27 19:59:51+00:00,535.0,0.19,0.17,0.2,-0.099999994,-34.482758,60.0,1567,0.167000517578125,False,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,1.0787595220516792,2025-06-29 12:49:56.131543,6,6,0.03826530612244898,0.03,0.185,0.0050000000000000044,0.025044902854576372,0.003182471004968685,-0.03158235656022299,0.06446443683467845
MSFT250718C00540000,2025-06-27 18:51:57+00:00,540.0,0.14,0.11,0.13,-0.040000007,-22.222225,74.0,541,0.17188328125,False,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,1.088841386743751,2025-06-29 12:49:56.131543,6,6,0.13653136531365315,0.020000000000000004,0.12,0.020000000000000018,0.01592929393828445,0.0021064815426070785,-0.022035779725652904,0.04391665099413851
MSFT250718C00545000,2025-06-26 16:07:38+00:00,545.0,0.08,0.07,0.09,0.0,0.0,3.0,159,0.178719150390625,False,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,1.0989232514358227,2025-06-29 12:49:56.131543,6,6,0.01875,0.01999999999999999,0.08,0.0,0.010871477094961278,0.0014563675315201756,-0.01640154803718002,0.031570393832466764
MSFT250718C00550000,2025-06-27 15:14:52+00:00,550.0,0.07,0.04,0.07,0.0,0.0,15.0,87,0.187508125,False,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,1.1090051161278944,2025-06-29 12:49:56.131543,6,6,0.17045454545454544,0.030000000000000006,0.05500000000000001,0.015,0.008093349233470347,0.0010723133387986862,-0.013245082464744993,0.02438819841851752
MSFT250718C00555000,2025-06-27 14:47:53+00:00,555.0,0.05,0.03,0.05,0.0,0.0,1.0,20,0.19336744140625,False,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,1.1190869808199662,2025-06-29 12:49:56.131543,6,6,0.047619047619047616,0.020000000000000004,0.04,0.010000000000000002,0.005522344038404294,0.0007417308855900494,-0.009714431939537695,0.017396730450379233
MSFT250718C00560000,2025-06-27 19:58:00+00:00,560.0,0.03,0.03,0.05,0.0,0.0,167.0,1495,0.2070391796874999,False,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,1.129168845512038,2025-06-29 12:49:56.131543,6,6,0.11163101604278075,0.020000000000000004,0.04,-0.010000000000000002,0.005149856236331603,0.0006510405540875873,-0.009747447190516227,0.01634927506912064
MSFT250718C00580000,2025-06-27 14:33:28+00:00,580.0,0.01,0.0,0.01,0.0,0.0,1.0,232,0.2226640234374999,False,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,1.169496304280325,2025-06-29 12:49:56.131543,6,6,0.004291845493562232,0.01,0.005,0.005,0.000994416910757878,0.0001366010589413036,-0.0023485081156636753,0.003689283577583673
MSFT250718C00600000,2025-06-27 16:09:43+00:00,600.0,0.01,0.0,0.01,0.0,0.0,20.0,740,0.26563234375,False,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,1.2098237630486122,2025-06-29 12:49:56.131543,6,6,0.02699055330634278,0.01,0.005,0.005,0.0007951121105067834,9.322411823275056e-05,-0.0022694476868530982,0.0030036350167301994
MSFT250718C00620000,2025-06-27 13:30:01+00:00,620.0,0.01,0.0,0.01,-0.02,-66.66667,9.0,257,0.304694453125,False,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,1.2501512218168993,2025-06-29 12:49:56.131543,6,6,0.03488372093023256,0.01,0.005,0.005,0.0006203431989476933,6.464755755082576e-05,-0.00206355893212709,0.0023892114635086924
MSFT250718C00640000,2025-06-16 16:46:02+00:00,640.0,0.01,0.0,0.01,0.0,0.0,1.0,84,0.3437565625,False,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,1.2904786805851862,2025-06-29 12:49:56.131543,6,6,0.011764705882352941,0.01,0.005,0.005,0.0005375273525360821,5.01937229948743e-05,-0.0020342130487573415,0.002092851085666786
MSFT250718C00660000,2025-06-11 14:39:41+00:00,660.0,0.01,0.0,0.01,0.0,0.0,1.0,309,0.3828186718749999,False,REGULAR,USD,MSFT,2025-07-18,18,495.9400024414063,1.3308061393534734,2025-06-29 12:49:56.131543,6,6,0.0032258064516129032,0.01,0.005,0.005,0.0005006366602514756,4.22020443166428e-05,-0.002117060324643223,0.0019595868739363804
MSFT250725C00240000,2025-06-20 16:32:22+00:00,240.0,241.0,255.15,258.75,0.0,0.0,2.0,2,1.3261752441406247,True,REGULAR,USD,MSFT,2025-07-25,25,495.9400024414063,0.4839295052194448,2025-06-29 12:49:56.269383,6,6,0.6666666666666666,3.5999999999999943,256.95,-15.949999999999989,0.9885361254294277,0.00017439857778343108,-0.13522394662875126,0.038962721071748654
MSFT250725C00300000,2025-06-09 15:03:18+00:00,300.0,172.26,195.45,198.95,0.0,0.0,1.0,1,0.992187578125,True,REGULAR,USD,MSFT,2025-07-25,25,495.9400024414063,0.6049118815243061,2025-06-29 12:49:56.269383,6,6,0.5,3.5,197.2,-24.939999999999998,0.9811846466269062,0.0003569702637196592,-0.15794573705205853,0.059666594291440965
MSFT250725C00325000,2025-06-27 13:35:44+00:00,325.0,173.67,170.6,173.9,0.0,0.0,3.0,0,0.8596205444335938,True,REGULAR,USD,MSFT,2025-07-25,25,495.9400024414063,0.655321204984665,2025-06-29 12:49:56.269383,6,6,3.0,3.3000000000000114,172.25,1.4199999999999875,0.9775872979991764,0.0004778485850748927,-0.16167811880200333,0.06919942958996522
MSFT250725C00350000,2025-06-20 18:45:37+00:00,350.0,130.0,145.5,149.2,0.0,0.0,1583.0,1583,0.7393824890136718,True,REGULAR,USD,MSFT,2025-07-25,25,495.9400024414063,0.7057305284450237,2025-06-29 12:49:56.269383,6,6,0.9993686868686869,3.6999999999999886,147.35,-17.349999999999994,0.9722886799247401,0.0006637499331965586,-0.16800737616247405,0.08267592737714073
MSFT250725C00355000,2025-06-20 19:33:16+00:00,355.0,124.47,140.55,144.2,0.0,0.0,3.0,0,0.7163114306640624,True,REGULAR,USD,MSFT,2025-07-25,25,495.9400024414063,0.7158123931370955,2025-06-29 12:49:56.269383,6,6,3.0,3.6499999999999773,142.375,-17.905,0.9709832340114171,0.0007118826414078702,-0.16940887176483163,0.08590445929508124
MSFT250725C00360000,2025-06-24 18:00:08+00:00,360.0,133.22,135.55,138.95,0.0,0.0,1.0,1,0.6790803576660158,True,REGULAR,USD,MSFT,2025-07-25,25,495.9400024414063,0.7258942578291673,2025-06-29 12:49:56.269383,6,6,0.5,3.3999999999999773,137.25,-4.030000000000001,0.9719756040564889,0.0007294860956799618,-0.16044726524938924,0.08345331851778491
MSFT250725C00365000,2025-06-25 13:59:12+00:00,365.0,130.1,130.8,134.3,0.0,0.0,3.0,4,0.6815217395019533,True,REGULAR,USD,MSFT,2025-07-25,25,495.9400024414063,0.735976122521239,2025-06-29 12:49:56.269383,6,6,0.6,3.5,132.55,-2.450000000000017,0.9661588574000264,0.0008496954383295428,-0.1803289539769482,0.09755475089703365
MSFT250725C00370000,2025-06-20 13:49:34+00:00,370.0,114.22,125.65,129.15,0.0,0.0,1.0,0,0.6435582519531251,True,REGULAR,USD,MSFT,2025-07-25,25,495.9400024414063,0.7460579872133108,2025-06-29 12:49:56.269383,6,6,1.0,3.5,127.4,-13.180000000000007,0.9674003076156522,0.0008725396357515511,-0.16989921498625343,0.09459723695009814
MSFT250725C00385000,2025-06-23 13:30:15+00:00,385.0,93.52,110.65,114.35,0.0,0.0,2.0,5,0.5783733569335938,True,REGULAR,USD,MSFT,2025-07-25,25,495.9400024414063,0.7763035812895261,2025-06-29 12:49:56.269383,6,6,0.3333333333333333,3.6999999999999886,112.5,-18.980000000000004,0.9617311510274266,0.0011073200173891925,-0.17459568304662743,0.10789140619729386
MSFT250725C00390000,2025-06-25 15:38:53+00:00,390.0,104.25,105.8,109.45,0.0,0.0,5.0,9,0.5632367895507813,True,REGULAR,USD,MSFT,2025-07-25,25,495.9400024414063,0.7863854459815979,2025-06-29 12:49:56.269383,6,6,0.5,3.6500000000000057,107.625,-3.375,0.9579327875475864,0.001227946808043781,-0.18145232625936575,0.11651343140850738
MSFT250725C00395000,2025-06-27 19:24:05+00:00,395.0,101.78,100.65,104.5,14.349998,16.413128,15.0,5,0.5354050366210938,True,REGULAR,USD,MSFT,2025-07-25,25,495.9400024414063,0.7964673106736696,2025-06-29 12:49:56.269383,6,6,2.5,3.8499999999999943,102.575,-0.7950000000000017,0.957154707811763,0.0013110691321290748,-0.17746537631334802,0.11825335434237515
MSFT250725C00400000,2025-06-27 14:27:21+00:00,400.0,98.86,96.0,99.05,20.300003,25.840128,2.0,8,0.5079394909667969,True,REGULAR,USD,MSFT,2025-07-25,25,495.9400024414063,0.8065491753657414,2025-06-29 12:49:56.269383,6,6,0.2222222222222222,3.049999999999997,97.525,1.3349999999999937,0.9563210715765682,0.001403635453804973,-0.1734852853523854,0.12010794394367055
MSFT250725C00405000,2025-06-25 13:43:23+00:00,405.0,90.36,91.3,94.15,0.0,0.0,1.0,17,0.5745892150878906,True,REGULAR,USD,MSFT,2025-07-25,25,495.9400024414063,0.8166310400578132,2025-06-29 12:49:56.269383,6,6,0.05555555555555555,2.8500000000000085,92.725,-2.364999999999995,0.9257753259880455,0.0018830937444570329,-0.25935709341802027,0.18227824339529403
MSFT250725C00410000,2025-06-27 19:48:59+00:00,410.0,87.38,86.05,89.55,2.4799957,2.9210784,9.0,13,0.5660443786621094,True,REGULAR,USD,MSFT,2025-07-25,25,495.9400024414063,0.826712904749885,2025-06-29 12:49:56.269383,6,6,0.6428571428571429,3.5,87.8,-0.4200000000000017,0.9164778540926106,0.0020903259162502706,-0.27554757615871023,0.19932873506111792
MSFT250725C00415000,2025-06-27 18:23:05+00:00,415.0,82.18,81.3,84.35,-0.3199997,-0.38787842,19.0,36,0.5303391693115236,True,REGULAR,USD,MSFT,2025-07-25,25,495.9400024414063,0.8367947694419567,2025-06-29 12:49:56.269383,6,6,0.5135135135135135,3.049999999999997,82.82499999999999,-0.6449999999999818,0.915867477933025,0.0022432925164390352,-0.26313790406367543,0.2004218356353335
