contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,expiry,days_to_expiry,spot_price,moneyness,date_collected,bs_price,simulated_pnl_expiry,mc_price,bs_diff,mc_diff,bs_vs_mc,label,predicted_proba,delta,gamma,theta,iv_smoothed_5d,log_return,hist_vol_20d,moneyness_class,day_of_week,month,volume_oi_ratio,bid_ask_spread,mid_price,last_mid_diff,vega,daily_sentiment_score
TSLA250725C00205000,2025-06-25 15:14:36+00:00,205.0,122.8,119.75,120.9,0.0,0.0,1.0,7,1.0288134497070316,True,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,0.633439412004555,2025-06-29 12:49:55.407025,120.56260947973254,-1.126769394304631,118.62323060569537,2.2373905202674536,4.176769394304628,1.9393788740371747,1,0.999740932424728,0.967343960858058,0.0008375973333654963,-0.15356858484124025,1.1041060419921875,0.0,0.0,OTM,6,6,0.125,1.1500000000000057,120.325,2.4749999999999943,0.06181823810303897,0
TSLA250725C00210000,2025-06-27 18:00:50+00:00,210.0,114.67,114.85,115.9,-20.580002,-15.216267,1.0,14,0.9895020581054688,True,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,0.6488891537607636,2025-06-29 12:49:55.407025,115.62345190544812,-1.0853621004669947,113.764637899533,-0.9534519054481194,0.905362100467002,1.8588140059151215,0,0.0044607428835381786,0.9650682020266151,0.0009205066568744605,-0.15625629215101927,1.0611853452148439,0.0,0.0,OTM,6,6,0.06666666666666667,1.0500000000000114,115.375,-0.7049999999999983,0.06534138552566397,0
TSLA250725C00215000,2025-06-27 19:40:27+00:00,215.0,109.58,109.95,111.1,4.300003,4.0843496,5.0,6,0.962646857910156,True,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,0.6643388955169722,2025-06-29 12:49:55.407025,110.76952859596852,-0.9844281111414119,108.96557188885859,-1.1895285959685253,0.6144281111414074,1.8039567071099327,0,0.0006463863983231324,0.9610363443291134,0.0010345753658930477,-0.1649848395051913,1.027151349609375,0.0,0.0,OTM,6,6,0.7142857142857143,1.1499999999999915,110.525,-0.9450000000000074,0.07144532805032433,0
TSLA250725C00220000,2025-06-26 13:32:20+00:00,220.0,112.4,105.05,106.15,0.0,0.0,1.0,19,0.9262702685546876,True,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,0.679788637273181,2025-06-29 12:49:55.407025,105.85273039010247,-0.9267493572059635,104.12325064279403,6.5472696098975405,8.276749357205972,1.7294797473084316,1,0.999885745042273,0.9579636824399704,0.0011435494346859656,-0.1687372855985085,0.9929709067382813,0.0,0.0,OTM,6,6,0.05,1.1000000000000085,105.6,6.800000000000011,0.07598666282085137,0
TSLA250725C00225000,2025-06-27 19:50:00+00:00,225.0,99.95,100.2,101.35,-2.4000015,-2.3448966,6.0,12,0.900269552001953,True,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,0.6952383790293896,2025-06-29 12:49:55.407025,101.02110728776401,-0.8543941833190161,99.34560581668099,-1.0711072877640078,0.6043941833190161,1.6755014710830238,0,0.0015832798247168624,0.9530464390431816,0.0012862663139566878,-0.1779849273405631,0.9615004372558594,0.0,0.0,OTM,6,6,0.46153846153846156,1.1499999999999915,100.775,-0.8250000000000028,0.08307075582801669,0
TSLA250725C00230000,2025-06-26 13:35:16+00:00,230.0,101.5,95.35,96.4,0.0,0.0,6.0,8,0.8657239990234374,True,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,0.7106881207855983,2025-06-29 12:49:55.407025,96.12619582469259,-0.8274275035095258,94.52257249649047,5.373804175307413,6.9774275035095314,1.6036233282021186,1,0.999899340220747,0.9490544545563734,0.0014277078051530324,-0.18242916550687155,0.9288825471191405,0.0,0.0,OTM,6,6,0.6666666666666666,1.0500000000000114,95.875,5.625,0.08866730213606962,0
TSLA250725C00235000,2025-06-27 19:23:02+00:00,235.0,87.92,90.5,91.65,-2.9300003,-3.2250967,5.0,16,0.8400894897460938,True,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,0.7261378625418069,2025-06-29 12:49:55.407025,91.31927851537782,-0.7280877565617203,89.77191224343828,-3.399278515377816,-1.851912243438278,1.5473662719395378,0,0.0002629647063910254,0.9430654518105706,0.0016066176590991404,-0.19198087857283808,0.8990000334472656,0.0,0.0,OTM,6,6,0.29411764705882354,1.1500000000000057,91.075,-3.155000000000001,0.09682394895335596,0
TSLA250725C00240000,2025-06-25 16:49:10+00:00,240.0,88.75,85.75,86.8,0.0,0.0,5.0,31,0.8129901513671874,True,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,0.7415876042980155,2025-06-29 12:49:55.407025,86.51346902337716,-0.7237660360081719,85.02623396399183,2.236530976622845,3.723766036008172,1.487235059385327,1,0.9999031146625902,0.9366915554975342,0.0018040115042916515,-0.20074929281180956,0.8690686921386718,0.0,0.0,OTM,6,6,0.15625,1.0499999999999972,86.275,2.4749999999999943,0.1052129726236056,0
TSLA250725C00245000,2025-06-25 15:33:13+00:00,245.0,83.5,81.0,82.1,0.0,0.0,4.0,6,0.7902853002929688,True,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,0.7570373460542242,2025-06-29 12:49:55.407025,81.77394767975966,-0.6599686973584227,80.34003130264158,1.726052320240342,3.1599686973584227,1.4339163771180807,1,0.9999458554276079,0.9286412909658499,0.0020357855663034772,-0.21238830637441825,0.841871698486328,0.0,0.0,OTM,6,6,0.5714285714285714,1.0999999999999943,81.55,1.9500000000000028,0.1154145701965736,0
TSLA250725C00250000,2025-06-27 18:40:32+00:00,250.0,71.85,76.3,77.35,-7.1500015,-9.050634,7.0,42,0.7656273437500001,True,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,0.7724870878104328,2025-06-29 12:49:55.407025,77.03673490143231,-0.6415715965569291,75.65842840344307,-5.186734901432317,-3.8084284034430738,1.378306497989243,0,0.000584958118347858,0.9200740973043243,0.0022909638164936193,-0.22291263407618506,0.8149432568359375,0.0,0.0,OTM,6,6,0.16279069767441862,1.0499999999999972,76.82499999999999,-4.974999999999994,0.1258288911017785,0
TSLA250725C00255000,2025-06-27 19:43:16+00:00,255.0,70.95,71.65,72.75,-4.550003,-6.026494,7.0,39,0.7457300817871093,True,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,0.7879368295666416,2025-06-29 12:49:55.407025,72.39096125229739,-0.5909419626649282,71.05905803733508,-1.4409612522973845,-0.10905803733507469,1.3319032149623098,0,0.00021218274355987317,0.9092794231210235,0.0025862994938330975,-0.2367502786370192,0.7909444733886719,0.0,0.0,OTM,6,6,0.175,1.0999999999999943,72.2,-1.25,0.13835828843499148,0
TSLA250725C00260000,2025-06-27 19:30:34+00:00,260.0,65.24,67.15,68.2,-6.260002,-8.755248,6.0,39,0.7291286853027343,True,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,0.8033865713228502,2025-06-29 12:49:55.407025,67.83682819139878,-0.6080439638092372,66.54195603619077,-2.596828191398785,-1.3019560361907736,1.2948721552080116,0,0.00013463782968346788,0.8962740267390845,0.0029185058414502086,-0.25305116021742596,0.7687523125,0.0,0.0,OTM,6,6,0.15,1.0499999999999972,67.67500000000001,-2.4350000000000165,0.1526544452082669,0
TSLA250725C00265000,2025-06-27 19:55:00+00:00,265.0,63.5,62.75,63.65,-4.300003,-6.342187,6.0,80,0.7121610815429689,True,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,0.8188363130790588,2025-06-29 12:49:55.407025,63.33304900374674,-0.6766526326653874,62.07334736733461,0.16695099625326293,1.4266526326653874,1.2597016364121245,1,0.9992870697698716,0.8817823135337775,0.0032815520240993628,-0.2692030698517782,0.7485864985351564,0.0,0.0,OTM,6,6,0.07407407407407407,0.8999999999999986,63.2,0.29999999999999716,0.16764948899560175,0
TSLA250725C00270000,2025-06-27 19:31:09+00:00,270.0,56.53,58.5,59.15,-4.420002,-7.251849,67.0,131,0.6969024450683594,True,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,0.8342860548352675,2025-06-29 12:49:55.407025,58.9228884416321,-0.8006498014008372,57.69935019859916,-2.3928884416320955,-1.1693501985991617,1.2235382430329338,0,0.00010950633500047272,0.8650609286161163,0.0036772063313920424,-0.28651296363702944,0.7299099274902343,0.0,0.0,OTM,6,6,0.5075757575757576,0.6499999999999986,58.825,-2.2950000000000017,0.18383774797197905,0
TSLA250725C00275000,2025-06-27 18:47:43+00:00,275.0,51.0,54.35,54.95,-7.669998,-13.073118,19.0,201,0.6872589868164063,True,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,0.8497357965914761,2025-06-29 12:49:55.407025,54.70130647802975,-0.8403783086388472,53.509621691361154,-3.7013064780297498,-2.509621691361154,1.1916847866685956,0,0.000638066153568976,0.8447722614134785,0.004097602904600501,-0.30763838151708894,0.7142362561035156,0.0,0.0,OTM,6,6,0.09405940594059406,0.6000000000000014,54.650000000000006,-3.6500000000000057,0.20202029469096197,0
TSLA250725C00280000,2025-06-27 19:06:52+00:00,280.0,47.11,50.25,50.85,-6.209999,-11.64666,58.0,135,0.6763948376464846,True,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,0.8651855383476849,2025-06-29 12:49:55.407025,50.55710396712817,-0.845246550830133,49.40475344916987,-3.4471039671281716,-2.2947534491698676,1.152350517958304,0,0.00022793001401089994,0.8227520748485333,0.004536046207732586,-0.32729999978005364,0.7003692072753906,0.0,0.0,OTM,6,6,0.4264705882352941,0.6000000000000014,50.55,-3.4399999999999977,0.2201012241955538,0
TSLA250725C00285000,2025-06-27 19:08:24+00:00,285.0,43.5,46.35,47.0,-6.029999,-12.1744375,38.0,67,0.6699251757812501,True,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,0.8806352801038935,2025-06-29 12:49:55.407025,46.62726007428668,-0.8392142521404651,45.510785747859536,-3.1272600742866814,-2.0107857478595363,1.116474326427145,0,0.00024769018615508533,0.7973499494902705,0.0049731000143487395,-0.3491859732999936,0.6885285053710939,0.0,0.0,OTM,6,6,0.5588235294117647,0.6499999999999986,46.675,-3.174999999999997,0.23900016243342329,0
TSLA250725C00290000,2025-06-27 19:54:17+00:00,290.0,42.2,42.5,43.1,-3.9199982,-8.499563,64.0,85,0.6585727502441407,True,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,0.8960850218601021,2025-06-29 12:49:55.407025,42.70734581798379,-0.8752839562320673,41.62471604376793,-0.50734581798379,0.5752839562320702,1.0826297742158602,0,0.0005571711637536506,0.7711488752929422,0.005428446392155127,-0.36613546605765757,0.6778108391113282,0.0,0.0,OTM,6,6,0.7441860465116279,0.6000000000000014,42.8,-0.5999999999999943,0.2564625842371575,0
TSLA250725C00295000,2025-06-27 18:48:56+00:00,295.0,36.25,38.95,39.5,-5.8499985,-13.895483,35.0,673,0.6532017102050782,True,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,0.9115347636163108,2025-06-29 12:49:55.407025,39.07899911735862,-0.9294722709392644,38.02052772906074,-2.82899911735862,-1.7705277290607384,1.0584713882978818,0,0.00021517311734037725,0.741292240157652,0.005847855257898312,-0.3854962461161196,0.669070692138672,0.0,0.0,OTM,6,6,0.05192878338278932,0.5499999999999972,39.225,-2.9750000000000014,0.27402401898756534,0
TSLA250725C00300000,2025-06-27 19:47:58+00:00,300.0,35.26,35.55,36.2,-2.9400024,-7.696341,97.0,511,0.6500889483642578,True,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,0.9269845053725194,2025-06-29 12:49:55.407025,35.67355320198533,-0.9128855653312726,34.637114434668725,-0.4135532019853301,0.6228855653312735,1.0364387673166036,0,0.0006815670213774993,0.7091252579589824,0.006225571564976826,-0.40403559805938155,0.6616366844482423,0.0,0.0,OTM,6,6,0.189453125,0.6500000000000057,35.875,-0.615000000000002,0.29033321056299344,0
TSLA250725C00305000,2025-06-27 19:36:27+00:00,305.0,31.22,32.1,33.1,-3.4100018,-9.846958,91.0,416,0.644107562866211,True,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,0.942434247128728,2025-06-29 12:49:55.407025,32.35208676807383,-0.7531467857175329,31.34685321428247,-1.1320867680738331,-0.12685321428246965,1.0052335537913635,0,0.0001513544604801811,0.6759193242205006,0.006589668943323291,-0.41777655765756294,0.6551792294921875,0.0,0.0,OTM,6,6,0.2182254196642686,1.0,32.6,-1.3800000000000026,0.3044855583590904,0
TSLA250725C00310000,2025-06-27 19:38:54+00:00,310.0,28.8,29.45,30.0,-4.0,-12.195122,86.0,322,0.6451451501464844,True,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,0.9578839888849368,2025-06-29 12:49:55.407025,29.42230904588405,-1.0168145418501986,28.4331854581498,-0.6223090458840481,0.3668145418502,0.9891235877342481,0,0.00044078688828440364,0.640407924657296,0.006843974844558329,-0.43305440524382904,0.6502232243652345,0.0,0.0,ATM,6,6,0.26625386996904027,0.5500000000000007,29.725,-0.9250000000000007,0.31674556682880106,0
TSLA250725C00315000,2025-06-27 19:50:12+00:00,315.0,25.6,26.6,27.3,-3.7999992,-12.925167,54.0,333,0.6437413555908205,True,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,0.9733337306411456,2025-06-29 12:49:55.407025,26.601470332247658,-0.961520119298001,25.638479880702,-1.0014703322476564,-0.038479880701999036,0.9629904515456573,0,0.00016630160791147172,0.6044929316562273,0.007064441564934629,-0.44318008337528997,0.6472569454345705,0.0,0.0,ATM,6,6,0.16167664670658682,0.6999999999999993,26.950000000000003,-1.3500000000000014,0.3262375531277519,0
TSLA250725C00320000,2025-06-27 19:58:26+00:00,320.0,24.0,24.0,24.35,-2.42,-9.159727,776.0,734,0.637271693725586,True,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,0.988783472397354,2025-06-29 12:49:55.407025,23.79596392543482,-1.1151282165409242,22.884871783459076,0.20403607456518102,1.1151282165409242,0.9110921419757432,0,0.041246810564472186,0.5681072450110142,0.0072831964014235095,-0.4462973810713111,0.6440709421386719,0.0,0.0,ATM,6,6,1.05578231292517,0.3500000000000014,24.175,-0.1750000000000007,0.33295945630630486,0
TSLA250725C00325000,2025-06-27 19:59:59+00:00,325.0,21.67,21.6,21.8,-2.2299995,-9.330543,1991.0,982,0.6343420355224609,False,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,1.0042332141535628,2025-06-29 12:49:55.407025,21.288911969661342,-1.1632540478073459,20.436745952192656,0.3810880303386597,1.2332540478073462,0.8521660174686865,1,0.9755259116904487,0.5311618928411095,0.007402639914919771,-0.4480058517643604,0.6409215595703126,0.0,0.0,ATM,6,6,2.0254323499491353,0.1999999999999993,21.700000000000003,-0.030000000000001137,0.3368641695472548,0
TSLA250725C00330000,2025-06-27 19:59:25+00:00,330.0,19.45,19.4,19.75,-2.0,-9.324009,3221.0,1770,0.6364172100830079,False,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,1.019682955909771,2025-06-29 12:49:55.407025,19.132910177020364,-1.0689098341637617,18.331090165836237,0.3170898229796357,1.1189098341637624,0.8018200111841267,1,0.986408409595868,0.49473951484938467,0.007400448494397501,-0.44935992151790094,0.639383489013672,0.0,0.0,ATM,6,6,1.818746470920384,0.3500000000000014,19.575,-0.125,0.33786613172665925,0
TSLA250725C00335000,2025-06-27 19:59:58+00:00,335.0,17.47,17.45,17.8,-2.0300007,-10.410259,776.0,528,0.6386144537353515,False,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,1.03513269766598,2025-06-29 12:49:55.407025,17.15869173162551,-1.0289014800911502,16.42109851990885,0.3113082683744892,1.0489014800911498,0.7375932117166606,1,0.9774132524431082,0.4591630291765174,0.007336951927058263,-0.44731240428349295,0.6380773497314454,0.0,0.0,ATM,6,6,1.4669187145557656,0.3500000000000014,17.625,-0.15500000000000114,0.3361236887284711,0
TSLA250725C00340000,2025-06-27 19:59:18+00:00,340.0,15.65,15.55,15.9,-2.0500011,-11.581926,581.0,2896,0.6375158319091796,False,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,1.0505824394221888,2025-06-29 12:49:55.407025,15.24488849371518,-0.9736203423309426,14.576379657669058,0.40511150628482007,1.0736203423309423,0.6685088360461222,1,0.9872776680517549,0.42394855985118596,0.0072536785486377285,-0.4396817667820417,0.6368322449951173,0.0,0.0,ITM,6,6,0.20055229547808076,0.34999999999999964,15.725000000000001,-0.07500000000000107,0.3317370541881904,0
TSLA250725C00345000,2025-06-27 19:59:56+00:00,345.0,13.99,13.9,14.3,-1.71,-10.89172,230.0,1007,0.6398351446533204,False,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,1.0660321811783973,2025-06-29 12:49:55.407025,13.607631833595647,-0.9091013449332355,12.990898655066765,0.382368166404353,0.9991013449332353,0.6167331785288823,1,0.9824881544106427,0.39062792613975117,0.00708314101874985,-0.43149521248651146,0.6373449351806639,0.0,0.0,ITM,6,6,0.22817460317460317,0.40000000000000036,14.100000000000001,-0.11000000000000121,0.3251162546846282,0
TSLA250725C00350000,2025-06-27 19:59:45+00:00,350.0,12.49,12.45,12.6,-1.5600004,-11.103206,1211.0,3380,0.6392247991943358,False,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,1.081481922934606,2025-06-29 12:49:55.407025,12.029893040508867,-0.9778685676680965,11.472131432331903,0.46010695949113334,1.0178685676680974,0.5577616081769641,1,0.9918425961962226,0.3578852905624051,0.006895955430588192,-0.4184926797750445,0.6383214879150391,0.0,0.0,ITM,6,6,0.3581780538302277,0.15000000000000036,12.524999999999999,-0.034999999999998366,0.3162224980437525,0
TSLA250725C00355000,2025-06-27 19:56:00+00:00,355.0,11.05,11.05,11.25,-1.5500002,-12.301589,369.0,1058,0.6403844555664062,False,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,1.0969316646908147,2025-06-29 12:49:55.407025,10.654797846895733,-0.9044154925692052,10.145584507430796,0.3952021531042682,0.9044154925692052,0.509213339464937,0,0.0845336262991426,0.32715229618163955,0.006653580504776133,-0.40452593313820456,0.6391149370117187,0.0,0.0,ITM,6,6,0.34844192634560905,0.1999999999999993,11.15,-0.09999999999999964,0.305661613467207,0
TSLA250725C00360000,2025-06-27 19:59:29+00:00,360.0,9.95,9.9,10.05,-1.4000006,-12.334806,662.0,1146,0.6438023901367188,False,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,1.1123814064470234,2025-06-29 12:49:55.407025,9.48163543114515,-0.885764108805768,9.014235891194232,0.4683645688548488,0.9357641088057669,0.4673995399509181,1,0.9917396708524471,0.29891288942799565,0.00636584034037651,-0.3905135882509524,0.6401525242919921,0.0,0.0,ITM,6,6,0.5771578029642546,0.15000000000000036,9.975000000000001,-0.02500000000000213,0.29400385874968327,0
TSLA250725C00365000,2025-06-27 19:59:04+00:00,365.0,8.9,8.8,8.95,-1.3000002,-12.7451,491.0,881,0.6458775646972656,False,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,1.127831148203232,2025-06-29 12:49:55.407025,8.390810729043935,-0.8372020880483868,7.962797911951614,0.5091892709560657,0.9372020880483865,0.42801281709232075,1,0.9940892221700015,0.27196079521813477,0.006066076782033089,-0.373971221834426,0.6418248708496094,0.0,0.0,ITM,6,6,0.5566893424036281,0.14999999999999858,8.875,0.025000000000000355,0.2810624359935505,0
TSLA250725C00370000,2025-06-27 19:57:15+00:00,370.0,7.9,7.85,8.0,-1.5999999,-16.842104,747.0,1195,0.6492954992675781,False,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,1.1432808899594409,2025-06-29 12:49:55.407025,7.449496305750273,-0.7871805543324228,7.062819445667577,0.45050369424972736,0.8371805543324236,0.3866768600826962,1,0.9535764745834571,0.24734336327809653,0.005745608314447189,-0.35747752499034274,0.643716941772461,0.0,0.0,ITM,6,6,0.6245819397993311,0.15000000000000036,7.925,-0.024999999999999467,0.26762280143101114,0
TSLA250725C00375000,2025-06-27 19:59:41+00:00,375.0,7.1,7.0,7.25,-1.3499999,-15.976331,529.0,844,0.6547275738525393,False,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,1.1587306317156494,2025-06-29 12:49:55.407025,6.6596198765256815,-0.6912377042792857,6.308762295720714,0.4403801234743181,0.7912377042792853,0.3508575808049672,1,0.9825215176126773,0.2253858558258891,0.005413562142767785,-0.3420297804103396,0.6468174967041016,0.0,0.0,ITM,6,6,0.6260355029585799,0.25,7.125,-0.025000000000000355,0.25426610004893035,0
TSLA250725C00380000,2025-06-27 19:59:45+00:00,380.0,6.3,6.25,6.35,-0.9499998,-13.103446,631.0,948,0.6558872302246095,False,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,1.174180373471858,2025-06-29 12:49:55.407025,5.852590205352151,-0.7044142570315053,5.545585742968495,0.44740979464784925,0.7544142570315051,0.30700446238365586,1,0.9967203795499415,0.20336691539245205,0.005090261726052436,-0.3223902297074158,0.6499180516357422,0.0,0.0,ITM,6,6,0.6649104320337197,0.09999999999999964,6.3,0.0,0.23950467351072105,0
TSLA250725C00385000,2025-06-27 19:57:06+00:00,385.0,5.6,5.55,5.7,-0.9300003,-14.241965,169.0,478,0.6597324066162109,False,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,1.1896301152280666,2025-06-29 12:49:55.407025,5.194834570290716,-0.6301553663010386,4.919844633698961,0.4051654297092835,0.6801553663010385,0.27498993659175497,1,0.9903725309856201,0.18418623863037337,0.004763934664492432,-0.30494645999346154,0.6531040549316407,0.0,0.0,ITM,6,6,0.35281837160751567,0.15000000000000036,5.625,-0.025000000000000355,0.2254645764339643,0
TSLA250725C00390000,2025-06-27 19:59:29+00:00,390.0,5.0,4.95,5.1,-0.8000002,-13.793106,438.0,1869,0.663638617553711,False,REGULAR,USD,TSLA,2025-07-25,25,323.6300048828125,1.205079856984275,2025-06-29 12:49:55.407025,4.611333835930317,-0.582665998385762,4.367334001614238,0.3886661640696829,0.6326659983857619,0.24399983431607897,1,0.9916999346284476,0.16664572189577104,0.004444692942699021,-0.2876096446503019,0.6566562655029298,0.0,0.0,ITM,6,6,0.23422459893048128,0.14999999999999947,5.025,-0.025000000000000355,0.21160119561549554,0
